,AT_solar_generation_actual_s,AT_solar_generation_actual_w,BE_solar_generation_actual_s,BE_solar_generation_actual_w,BG_solar_generation_actual_s,BG_solar_generation_actual_w,CZ_solar_generation_actual_s,CZ_solar_generation_actual_w,DE_solar_generation_actual_s,DE_solar_generation_actual_w,DK_solar_generation_actual_s,DK_solar_generation_actual_w,EE_solar_generation_actual_s,EE_solar_generation_actual_w,ES_solar_generation_actual_s,ES_solar_generation_actual_w,FR_solar_generation_actual_s,FR_solar_generation_actual_w,GR_solar_generation_actual_s,GR_solar_generation_actual_w,IT_solar_generation_actual_s,IT_solar_generation_actual_w,LT_solar_generation_actual_s,LT_solar_generation_actual_w,NL_solar_generation_actual_s,NL_solar_generation_actual_w,PT_solar_generation_actual_s,PT_solar_generation_actual_w,RO_solar_generation_actual_s,RO_solar_generation_actual_w,SI_solar_generation_actual_s,SI_solar_generation_actual_w,SK_solar_generation_actual_s,SK_solar_generation_actual_w
2018-08-25,1.5683269449208226,639.0555535696323,1.6879679686537137,4330.750418219666,1.2973575787044918,1446.2874133445616,1.4266749512153822,1604.9058363439772,1.5124623671252198,30829.349780490018,1.414845162214943,997.117568191371,0.001,1.902853506803508,1.3791953131925507,13921.540826152646,1.6246198779097916,8285.99453965818,1.3361518282661768,4099.34733523373,1.7458375382250608,21446.76602395589,1.953072236009406,43.89268618281192,1.776208873910211,3446.548272921123,1.8176041531401164,1114.688757803897,1.3329051375955017,1846.442597722513,1.8505364269289395,89.5820235340644,1.7006751081077618,408.90330908670904
2018-08-26,1.7805290516746752,984.4992528678815,1.515938009625809,4249.307006358989,1.2995001371086987,1527.0545626958062,1.8232011630866274,2761.5116076529216,1.473012797047621,58869.53900205366,1.4819777972125858,1456.6721898222302,0.001,1.902853506803508,1.371303484954846,14510.803023679131,1.6954088487840542,13471.812575260545,1.3363281816884403,3845.5906305308126,1.721882427667401,23695.15852648652,1.3330086361088078,57.963160306663646,1.6489745386469838,4027.502592816548,1.8081671797569618,1113.2509790579634,1.3334641869518156,1693.6895855664634,1.7885021141563067,91.28998909918688,1.620545527254367,161.50719680588938
2018-08-27,1.554849697819625,2263.5686616248436,1.6319117440748545,2635.766186445098,1.3084359007080755,1327.892811598851,1.4482318849236853,4110.588009532221,1.583522026933391,42396.26605827931,1.637282198982828,438.64939818088396,0.001,1.902853506803508,1.5232460475961749,10922.94188789903,1.7383966967873705,12696.439124196004,2.0606033607269585,2490.884361343356,1.4861196206390597,25250.56989186877,1.7860424269544963,107.70715556560603,1.9384954316886114,2729.5856394933985,1.832099086980097,557.4105965940876,1.7374487447513094,1465.0172945196719,1.8722168673752537,396.62444437737514,1.6424609702161619,668.5828778320695
2018-08-28,1.51853595694375,1947.5530528091845,1.6363342997632695,3467.148389438495,1.5011898256524274,1328.8120037507495,1.4289297581724971,2784.2328724116514,1.569042296059716,56653.88801862136,1.4622982148082722,812.4159230658488,0.001,1.902853506803508,1.4210038640822176,13133.318704084684,1.717632796278858,14239.164995819527,1.438724622942214,3110.8051423663073,1.4716539589029425,26467.056513529893,1.3612415573609793,82.7061729618568,1.7924489928210101,2376.665204577507,1.6668338050140368,778.323184166366,1.4985480326782747,1654.2415728635278,1.4661010561733099,382.82700091724234,1.7085052442753486,785.5824816213707
2018-08-29,1.6820474203055813,2191.8172138119216,1.6314361723974136,1504.9550187478217,1.3330883935042912,965.4856610810549,1.481211608265645,3539.3649146342705,1.5412724374439795,65720.70496144134,1.9130855135556262,1129.2673238174812,0.001,1.902853506803508,1.62355102752083,14093.996257267074,1.7180984775129473,9705.166752821962,1.3559235259773368,4361.509964435367,1.481350163200187,25172.202366249418,1.3786343700284103,70.90714724843261,1.5268305713200763,2462.0904922983,1.8786335470654836,1112.1937357173674,1.3450748105449835,1881.3630949654394,1.4697653181459296,406.1429212368653,1.763286863018956,765.3587563684289
2018-08-30,1.465686775206563,1342.2916117630512,1.5948498567789524,4644.362370537956,1.3139713900739254,1614.4336910036577,1.3947733444154329,1795.4170946791924,1.792551341914134,28288.45409949482,1.8575076517558027,604.451947845386,0.001,1.902853506803508,1.5921649745199922,13862.671361542041,1.7099360693700012,11488.61531746514,1.3580683224576555,4481.400234003074,1.4881409118106064,24462.40862117174,1.3548322872382483,110.75801286066776,1.7347105781329386,5353.530359731624,1.8218915788676242,1076.1598306407573,1.6147139634086676,2012.8059030565214,1.4526736040206432,350.85335161407386,1.7739303986271273,730.6848779015587
2018-08-31,1.4812443614793542,1730.2433384286167,1.8274422511514916,4927.811710427849,1.3330449276083112,1652.7877269168976,1.4048893933713265,2705.6439496424123,1.5480716483253434,36223.35656892693,1.7953312381201028,1024.4197452755257,0.001,1.902853506803508,1.5853789223885386,13941.841216716952,1.733596676106079,12269.553203640377,1.3561301333180598,4432.530420354315,1.475684233337084,19974.81706419011,1.3329809462811635,56.783761473912406,1.7343519584569385,5101.038452060435,1.8272911492764612,1040.3624556539066,1.3329988835359072,1753.6847942328552,1.4438591539578276,211.4921180076141,1.9325480632367318,744.1018220745093
2018-09-01,1.7664503451630713,822.2589384287958,1.6010580224247606,5488.788635339119,1.3328335021648052,1680.0140190553414,1.752104262803112,795.2808937918544,1.5179830795562932,41416.448105222735,1.5670002316474538,928.7165336710141,0.001,1.902853506803508,1.4673317132989792,14081.044404808634,1.7416311472422135,15140.911706804134,1.3643833966119998,4514.548849517005,1.7217384939397289,19159.899046846578,1.3546815560145256,104.3289038221255,1.6860795113508278,4903.017476685511,1.8309224065242908,1049.2171765486703,1.3328743610307432,1868.2095121142238,1.901152248768049,87.38959324564517,1.8163587985863812,606.4365561124864
2018-09-02,1.6887490806002545,869.5885735718168,1.640516543457084,5777.247010164563,1.333243475338668,1617.3488311554352,1.6286793487988895,1639.7189931730318,1.4954368339888646,26153.18755932053,1.4963393344207945,1232.6416084277648,0.001,1.902853506803508,1.7836428511035514,12938.479321684705,1.7288544420541805,14841.648521024556,1.3606893383130383,4544.563968159908,1.4712934937462858,18167.380757398758,1.3330575762934287,66.68424221730251,1.7669426440353349,5597.451478901905,1.8416036742647584,996.7040742309194,1.3562060321424172,1942.087785476635,2.0027157650875447,157.41498520584423,1.8004588044355216,547.3263420873725
2018-09-03,1.735521174648596,1145.4956522099442,1.607109494121961,2293.858523506881,1.3330283273057657,1483.6706206136341,1.8036806501987446,1811.4321516961584,1.6824617491824136,34952.36309535333,1.802105549331393,1104.3975875911603,0.001,1.902853506803508,1.3857487968655642,7980.577414480114,1.744808095895205,13980.7879649289,1.358709002746941,4451.657589161023,1.4784164988987496,22996.052829852986,1.36124800678465,110.74485058574379,1.6029556823125333,1069.8809612970447,1.923751809458875,810.1601190496818,1.3328684021387884,1568.2687071075607,2.043563539299962,178.89426334234614,1.8126837419945256,543.2787643676369
2018-09-04,1.7637774958744725,1249.624979872965,2.0267330717017016,3367.479079971329,1.3486272380918005,1456.4603721380558,1.7894889762816442,2470.3837581914563,1.7829087989454342,51236.605751338444,1.8264805557343282,1504.980461342072,0.001,1.902853506803508,1.4098824886940067,11893.76685070197,1.7441708214993143,13230.06974797519,1.3554598492815044,4434.214033655549,1.4866351879290198,23554.76566945129,1.3330822320034117,70.89263090070492,1.7378808522591451,4164.314191968557,1.8704663076886416,508.7172725333487,1.3749956514802895,1374.1442149176428,1.8116895506359718,203.6347373460716,1.9301250642690087,311.21954829425636
2018-09-05,1.5622350318596827,1684.971249806954,1.984932570563846,3485.5022705406564,1.3618637595519503,1011.9983076748456,1.4467374490573524,3347.815970974237,1.7331240787936304,62082.05405659706,1.6584714957190623,1457.5666961001275,0.001,1.902853506803508,1.4512096020389214,9137.256920413445,1.7475987139443618,11064.953195816217,2.0708739188722065,4227.390002850178,1.5171298085033662,25507.635388987757,1.45356484618565,57.04635294545541,1.66371596290806,2473.2886606536176,1.8851651032219263,775.1525380123674,1.4387391362934747,1282.5742565283253,2.1098263987114745,358.8504846999205,1.8554709713472697,709.484737592723
2018-09-06,1.5695683076465392,1860.674959605406,1.9614214089939455,3045.282579398292,1.3327109868232916,1245.9478653448775,1.441609807855993,3272.2517068935226,1.542521077874095,52217.54161876457,1.6163066456453985,1414.3019494214227,0.001,1.902853506803508,1.5876546342714537,13428.378720121591,1.6823007387950137,7668.635866051799,1.3472565939266083,4153.067257476011,1.5222053700467912,24610.42485602286,1.5676959608426286,108.83751760658018,1.5970764481689042,1021.5748562271284,1.8944752758750867,852.3030284426382,1.5196668561978828,1553.1388879827691,1.6719943195449154,352.3270672653896,1.7959424771454247,787.901571095679
2018-09-07,1.757331648804596,1386.2854376875184,1.893794559227475,5113.662831763639,1.333140764520035,1540.9712752195505,1.4191211423699157,2608.257933828736,1.8478732156765991,37253.36920669804,1.949762298058725,534.574581717397,0.001,1.902853506803508,1.5975195139182714,12585.434469416958,1.7460496071128704,12518.124907509718,1.3519753121352358,4301.503508462928,1.5634848463048945,19014.3740540099,2.1936313666542944,80.87339922919614,1.6909794301256487,4607.9997895214265,1.8722024920181661,977.7469432070372,1.3329306517809276,1647.257438241022,1.4913451317018163,230.9148851289752,1.7161313000596872,770.0393403926405
2018-09-08,1.5269751335354251,1892.0192626135413,1.5977718603666944,4488.10447852391,1.3332545225275731,1390.9943829963122,1.4858001832260899,3160.435781678304,1.5508389325872236,61089.569411705306,2.032624412008303,1010.5840855855411,0.001,1.902853506803508,1.6627559814035364,6157.149424811256,1.7573944953795604,14944.973743520066,1.3398163612181737,3085.7586588781496,1.5273275405088351,24324.44869007555,1.4310328181124223,41.804955157436034,1.5897067406767378,2171.432596090175,1.8454601980291847,888.1114151466776,1.3583268016094612,1702.0609962106828,1.838752678159687,264.007159342312,1.8013522856844717,705.1674822019679
2018-09-09,1.5493774439377908,1952.456329052497,1.789725489240812,4228.115961805883,1.3329207378199857,1456.4187599894728,1.480794798923745,3373.6723363194246,1.711248142024886,60803.0239258894,2.1018917249031843,1179.7253218315086,0.001,1.902853506803508,1.654944230219083,8726.008293065464,1.90041726657017,11614.584615167707,2.0738630831925526,4203.2081847529225,1.5311694306652215,23974.11650757466,1.7428409924102486,102.78828593424078,1.5532574292376347,2417.2602004671044,1.8701082693611526,949.0057832876388,1.3364780423069378,1347.3390677335524,1.5386474954475637,320.6621110701842,1.7535867316518758,765.0148180274738
2018-09-10,1.6002379909522233,2021.3646318878164,1.6640272271522694,4050.733353281149,1.333268984063403,1322.8097674493124,1.447529776746598,3582.2019114052905,1.5172951475201417,49520.063069797994,1.6765643592888306,1085.336437960211,0.001,1.902853506803508,1.6186705106727322,12968.861605043332,1.8765516050922337,13796.252594690543,1.3600268430402935,4356.04460404771,1.565226681037653,23119.494444714262,1.4552060549089174,101.84555155296422,1.8999483231103915,2778.084678503002,1.8427050840823926,1048.7289757956114,1.3507183964760738,1494.7435593445387,1.5618147882916498,400.5025719249658,1.7755542356160432,851.9946506141563
2018-09-11,1.8188424469557054,1950.3690756698124,1.7624083030023898,6022.538933210803,1.3329477570461923,1169.3720125625007,1.7778878262405051,3487.3118005650504,1.7125838251557846,61258.09086244642,1.773403434856573,284.4802142903842,0.001,1.902853506803508,1.4602262949748828,11261.990838396072,1.7733594908501966,14739.423453206855,1.34937647415688,3955.0218575754143,1.5205956423222253,24755.987667233814,1.3631224791791134,84.43974313732267,1.731053111241083,3046.1350890926597,1.846281759577523,1020.8219606480252,1.362942871220664,1497.5572881118528,1.5663333960008603,322.344807542278,1.637667851736877,458.5050089407873
2018-09-12,1.761016911972367,2291.4440488028454,1.557376161177324,1923.5353726229541,1.3329202598340184,758.2157841677752,1.4636639448119644,3991.0611334826126,1.5543738927969595,55699.52232655055,1.9601502500423544,813.185666613381,0.001,1.902853506803508,1.821401256894828,12071.72046439661,1.781185146019377,12564.012733500054,1.350584727000674,3611.307980486644,1.5209624569755489,24766.43332682191,1.370007989687639,42.66595082477652,1.550175480688035,445.1206717178145,1.8566452939701332,1018.0088849719003,1.3704791719317269,1595.8436789025466,1.5203608579260601,398.06419506819293,1.7981413303994602,836.5935370517857
2018-09-13,1.727807181665858,1752.3368696503212,2.021077481792849,3681.814348513841,1.3331772922210665,1238.2579377586253,1.429151660727358,2347.237456690342,1.616486778228519,33840.66412044901,1.5539542314505739,1204.0147827632268,0.001,1.902853506803508,1.6321048940513287,13149.566635021456,1.8066402681280413,9663.498318503494,1.3704700532884178,4042.6532127798073,1.5689756382431166,14927.424632673046,1.4803575863471337,62.588996720290815,1.8042982459184598,4502.083152407722,1.8604309876056193,1057.890671982962,1.3489133948842578,1775.6583408892743,1.6251148909643787,347.0125695311939,1.6811142258572036,701.8147902420656
2018-09-14,1.7421496382147121,1083.04710885416,1.5884498670998275,3738.0872624703416,1.3330312678525482,1311.8547389454682,2.0213066284892474,866.292149543383,1.7856434202196219,40470.120715612335,1.4609161313136778,564.5332428912118,0.001,1.902853506803508,1.819841905880055,9757.389274254112,1.8266235873105852,11549.663251207121,1.3509995449888,3843.169673570627,1.5654102326667725,22581.99588576833,1.622791182451814,105.99239157938679,1.7838347676792985,2587.1035279108473,1.8695808660223543,996.905799042712,1.349290028973696,1753.5072572950316,1.5536814829386374,282.3343488788127,1.7531215749368358,709.4591094567307
2018-09-15,1.8087150038157906,1520.909508178024,1.6114645844354345,4040.783057949986,1.333171566799951,1494.5904239787951,1.5201319447424209,2638.2852137888667,1.5692149200011678,46835.77582740517,1.6348709896069173,1318.9598124128524,0.001,1.902853506803508,1.618157855471778,10457.473554232096,1.767409218176201,14276.111026032635,1.3553780324187314,4053.417993259244,1.9913458187686026,22220.61591146916,1.4879407320362055,50.79896132069586,1.7724860443210888,4643.300131794604,1.8948847906060116,1026.6221833666627,1.3530666863918297,1579.0192955480886,1.8094086833930922,284.1126043008356,1.8947809901592607,674.6509541647926
2018-09-16,1.8315009805860964,1689.4888573336525,1.7569570642123042,5152.588357728345,1.342998242750032,1532.4679471231875,1.4757078830460935,3945.0886053588456,1.5807250270028539,64039.70127735812,1.9065119375479835,839.5935854422892,0.001,1.902853506803508,1.5926971820233777,14079.311667900438,1.8058421216996896,12726.863718359467,2.0687681983844657,4360.1998084219795,1.5710294261818323,23040.07568486095,1.4526762212504603,118.34853444911974,1.7396307476000996,3674.510885617324,1.868323781232628,1057.5682402359148,1.4695012344139506,1615.7794177673322,1.5731046741542452,390.50259735761057,1.7602517596847023,791.0080688115366
2018-09-17,1.8552362786410443,1980.9663338197438,1.8523338237854698,5583.6657982944525,2.6289103361045796,1481.878233303395,1.5044178567045616,3755.8310991259473,1.5872453831642717,63769.80151792521,1.684187655999586,851.3442611373823,0.001,1.902853506803508,1.8046067633912404,10533.146784389686,1.9207151484537743,13470.936579265825,1.3623305864304227,4034.438723754023,1.5679669063741435,21217.994156348497,1.4318536619946542,90.52048495666705,1.7359736991162191,4171.932760491721,1.893621217835483,946.9658102097504,1.4710990590612338,1926.9973389600004,1.5586938193396978,403.3296879868917,1.9230141618486236,655.8304220227967
2018-09-18,1.746102885485429,2052.181445470038,1.7727551678753457,5675.618778830029,1.3125927395685606,1600.850259238945,1.512470595255082,3890.1491136344043,1.7087297956594694,65009.39767005164,1.6891656007115188,1648.219934547909,0.001,1.902853506803508,1.8405853496530256,13000.799514995873,1.8086968222517057,11658.095668584756,1.3912232812696654,4187.89854728429,1.6473064190006823,20770.16442580483,2.422449252368664,101.38148971795512,1.6636630520223377,3754.615248309976,1.8760964221785361,1065.6526516555596,1.348647730650335,1987.6515270047366,1.5985500673942599,411.58825129604105,1.8283358657881559,842.3381836202627
2018-09-19,1.7950460663390433,1597.301034729132,1.8645794634351973,4930.8481615173105,2.628637519652873,1693.9526693721064,1.543166053438827,3092.5265984308708,1.7247290233435733,59807.36728920747,2.1353505827616477,987.428151795388,0.001,1.902853506803508,1.6266583419076448,13520.575055180365,1.825835465835469,12646.56623943368,1.375801822096212,4266.684330375909,1.5110452901075484,14855.636329131203,1.4406800921827077,107.18504779360065,1.8689596278829086,4283.108408699792,1.883654061392329,1050.7449372794854,1.3548793693824983,2006.6407198951633,1.5545144820385461,397.38335052979403,1.7828705660225321,771.1296665174277
2018-09-20,1.7430571718701802,1864.3561097314514,2.092643022932669,4802.440339398534,2.625481420094818,1693.8787764932854,1.5082764703749691,3613.887588795564,1.6253932423582031,58678.717588458174,1.5157026924900405,462.5181330792374,0.001,1.902853506803508,1.8104195276717383,13747.526604350263,1.8109570809620417,13640.041522795394,1.3776628776515258,4498.303752391717,1.644888514449124,20186.88979434662,1.4312457869980482,112.28477874855835,1.909051480102556,3457.0893765089613,1.8869505282534302,1051.5193887390499,1.3540536928249964,2062.149312047676,1.5595386738358752,387.54662410895276,1.7984061138742762,742.5262447796918
2018-09-21,1.7451070431232547,2096.770668896477,2.0273475485841246,4095.942682473559,2.6293571728970138,625.2734041633579,1.4867826912397533,3498.930975610735,1.5071071606020667,33787.92125996758,2.0126137447930468,623.0909034994394,0.001,1.902853506803508,1.5973878413882283,14157.306830253865,1.9667516750524776,8910.684727548778,1.369142035014152,4558.399468634161,1.5367122832461382,20993.26678342289,1.4867987330214485,105.50616262909767,1.9246949278327237,3249.4361113185932,1.8795570095434644,1099.5054237059908,1.3491213483889664,1766.7634910257318,1.5771481437822077,388.56559343584547,1.8264621190155501,778.3609323455219
2018-09-22,2.0460888491336773,972.7183572798082,1.5954124189278425,1877.1325444847398,2.6277702435898553,1680.1983421708173,1.5481927785156402,2616.1184828741216,1.5910809397911252,43024.316004253735,1.8994235890276148,1230.8146595141748,0.001,1.902853506803508,1.5578350805137888,14217.914468899799,1.8362832237513893,12710.414726488452,1.3768534273627167,4493.06998900992,1.5566888355009572,21455.27477509527,2.5798036186116757,59.13637226399463,1.6993246442734902,3690.4092771129876,1.8792359036801236,1073.0501007521166,2.6275773501023636,1545.1926100319251,2.244937478094788,29.557373048610508,1.7711561827012101,151.80100866537882
2018-09-23,1.814340032299651,916.3442316636774,1.8449985778877154,785.5715315720734,2.6248953671393496,1556.1841254218866,1.520098272291373,1016.2504535746739,1.8351245887190895,20113.304764494547,1.6104441005457066,1226.4095458716392,0.001,1.902853506803508,1.5381569888030675,14314.152405414343,2.005106982381854,10962.590912258927,1.3717425762390763,4468.018985890704,1.5671910367062811,24128.637082897898,2.6235266655683507,92.40829164072913,1.5760190653880293,406.74800354188824,1.8846835691535007,1056.0019281584678,1.5070229244761195,1452.8223852685396,2.1282446514280826,214.53843822441445,1.8340946238259277,357.73019940538495
2018-09-24,1.754143103115058,1553.2239138124828,1.736730075506093,4062.3225418228085,2.632238388061519,1495.5935855865498,2.234449895264384,2926.582100487544,1.5953574464419438,48997.18454255107,1.6877588264829442,1357.370397198719,0.001,1.902853506803508,1.5362827660713985,14207.496589702592,1.89807968004456,13810.828959076593,1.3786851903321777,4487.622493211169,1.7260885011888045,21861.69409520864,2.571559269855026,57.38791891150426,1.933272692776308,4817.767807257532,1.8857123377141325,1040.3678648290074,1.3439658494251752,1047.3865921911581,2.135519667361703,354.0070217315511,2.155375832417514,677.3896818599401
2018-09-25,1.7123633148847786,1656.454873798848,1.7768197561344268,5276.598359757689,2.6248424450255667,1721.3897091533981,1.4814920360381747,2534.3738656341625,1.5842416128332675,58692.007779679094,1.605613945517143,1389.9721141293523,0.001,1.902853506803508,1.5693892059163468,13492.542082456814,1.8817661285996476,14610.070458868606,2.631631214094142,2415.7291238667876,1.5687249837734707,25405.807574101364,1.4412430737786308,71.36391014695121,1.9120050157181743,4404.257377697601,1.8880704107311468,1059.707524292629,1.3554439439455575,1620.0113418855492,1.506183025697296,288.61788097194625,1.6762262142615445,541.9204194092165
2018-09-26,1.741456967682467,1924.686179714876,1.881710812179164,5803.244116588898,2.6290011673857383,1666.4190300386585,1.4959945157596697,3996.712361292112,1.7429892295781877,59533.36254971252,1.5785484300571442,216.65941848559146,0.001,1.902853506803508,1.6785002749374567,10065.465008839512,1.8398356211612086,14948.652445946176,1.448387268114479,2940.305960130337,2.0700924990058356,26318.803643837593,1.5111665365256828,26.066404915876404,1.7715498192938175,5399.846457389185,1.8973697890736063,1067.4837585926648,1.340980195165762,1541.023524713331,1.5428844729995248,440.8794727334686,1.7758445011353148,883.2496200383588
2018-09-27,1.7441029762511309,2025.503379685515,1.7893394863919134,5850.722509291824,2.6252662249322705,2062.774528635041,1.9819992978360241,3232.482927918747,1.758332574373612,63406.52522275,1.8019151448959092,560.4060313551236,0.001,1.902853506803508,1.6329929071780436,12890.609774511042,1.8250840888667237,14961.256054961865,1.3754304708034346,2490.604954910612,1.71498539812426,26058.58398597181,2.658629476791245,96.66715363797226,1.898895648724567,5085.349513083993,1.8973730754534581,1038.1373673179598,1.339152292922956,1489.206822526296,1.5449951309684702,427.936794379774,1.7260244398935805,627.0076724746907
2018-09-28,1.7446145194602487,1999.940621935172,2.02986469224958,2686.1708048259843,2.6235045381807933,1966.599676074656,1.4972653793234016,3720.607936978219,1.6272898548517372,48133.6780541754,1.6740884644279728,1392.8515570784916,0.001,1.902853506803508,1.5608534862038124,13828.692376644562,2.016559229987033,14368.264415645426,1.3769904904732102,1566.6452085555454,1.5302546209218635,24460.288474694666,1.808368590965989,65.41669097546205,1.8384782081837931,4106.693426215052,1.8965908624582046,1053.8392169479418,1.4009472557843985,2038.124101207216,1.552142777726045,419.24890790938514,2.057540680850069,822.0890392307447
2018-09-29,1.9449162703801122,1716.701221435554,1.8145534065177344,5458.069135646075,1.3329008383293326,706.8223854742771,1.4923146067630189,3645.081897848508,1.7077397494548743,62509.87425211049,1.6818893514133297,654.8777808342113,0.001,1.902853506803508,1.569892005496075,14537.397068697805,1.8980227276547388,14738.66035047783,2.63368134086413,757.5060080776893,1.7088346232293086,25405.63980247395,2.6176466435193957,106.76748726776273,1.7726956402445757,4903.092074277056,1.8978778748409812,1082.243952749096,2.624166545191108,1236.608048349585,1.6728562988195865,376.5917035498634,2.04377142779615,609.1801291900811
2018-09-30,1.745544632159371,2013.1632570229608,1.753682984246474,5190.302988470203,2.634127406711194,311.25912263588907,1.5017620021036384,4134.164744870205,1.6255063116440691,64584.8759133508,1.8507461614559546,856.6024772913681,0.001,1.902853506803508,1.6389692926893455,13470.847092577096,1.8344734212380531,11821.137889088266,1.4750600346405398,889.8069556006693,1.554971962410169,24648.44890848535,1.5108943521976452,64.8657093766333,1.7442357396025399,3844.0746822170436,2.0708400244827936,1041.4229916894783,2.6256302066380144,1459.835954360431,1.55815558031883,420.73308101949215,1.7455595912863027,857.9460811594571
2018-10-01,1.7095484088647759,1454.1273528803165,1.9177885119535234,3722.8486845782604,2.6282515007827856,336.0398688807493,1.434651003187287,1561.967312357834,1.7120387718567944,30766.245742109873,1.6851256631780491,1130.6765079985234,0.001,1.902853506803508,1.6229928869621215,13514.804661216283,1.855488193646834,10808.519355866574,2.6319154028050873,3682.7409530935497,1.526367219145951,14374.94790639947,2.6250405348393526,99.31716567860458,1.942441597574061,3502.279671459802,1.9120604942866508,1078.4922532828664,1.3606447319619912,550.9965979573115,1.473680571576043,193.90653913493307,1.802103228060902,185.59735276385504
2018-10-02,2.082207776135116,1332.0469306931805,1.9383073735567231,1204.2770775432082,2.631001239924805,1440.5626801313674,1.59456219108222,1539.4662564137707,1.5523491661960958,19348.19108292952,2.4115312288764965,721.7462988453013,0.001,1.902853506803508,1.5673665420974023,14302.215476690879,1.8820625941521136,12602.355687419964,2.626769837424056,3591.67919739027,1.6335450692485698,18068.722113271193,1.5589930011017654,64.13931243470785,1.7500333265567831,352.7256896511791,1.9019717095490387,1085.5212716187043,1.377521718277409,1178.4968928856636,2.2471652810088543,269.0899141671847,1.8714564337762947,106.86720175616438
2018-10-03,2.059725989833088,937.1984312111123,2.0932083725520387,4439.086999184774,2.626455626218351,1735.2006888538367,2.5964353467091246,2276.6193565959284,1.8076246473920667,35107.39537877648,1.6873550374343227,1283.0861180727939,0.001,1.902853506803508,1.5813755144830333,14461.902339564045,1.9969220711775706,11501.089678050463,2.627930743889735,2635.9694391076932,1.5898946343585738,19252.9702294838,2.654628000771075,39.21229312539137,1.845034402102097,3649.750590656427,1.9025007220091783,1068.5680974850889,2.629674165854155,1666.4687569344733,1.5713703022579713,360.4335456455343,1.788639569992458,411.87103351847935
2018-10-04,1.8664537263469734,1767.692673741406,1.9067705841279932,4139.591617797463,2.623551389691417,1870.194288552119,1.5341052860929394,3060.5972096563055,1.7455266023355853,45619.74678115376,1.6794872380501258,501.3222268922221,0.001,1.902853506803508,1.594402956876609,14319.445681570814,1.8895725451066994,14792.492649894713,2.6259949051483957,2933.3976028456527,1.5633503575567773,18059.212089431814,2.629168265247787,93.26373983482426,1.8718999139578933,993.3375717011659,1.9090006199170282,1069.7372923122748,2.6305220127484943,1872.5034267510048,1.61220496460446,409.99163518094593,1.8121215836851787,760.6688583673506
2018-10-05,1.8186429533393584,1936.7476444122085,1.8484888569448539,5480.255786623148,2.629117922880684,1848.19389718839,1.5340889881021245,3942.4548633895247,1.7064928236397452,63789.79090496176,2.43771677173278,433.3791107402984,0.001,1.902853506803508,1.6076799423351322,14279.539946277855,1.8604661335853243,14266.77656107005,2.625838891300368,2726.787097157445,1.6249057718691748,14946.149049762611,1.5629981710430036,36.39828386608214,1.887442247532086,5541.968091696983,1.9119829524958591,1074.826192921063,2.6175227244259487,2057.313178097652,1.648709184811882,399.4859833056525,1.8282502791723192,829.994430377144
2018-10-06,1.608338849068871,1630.822060991958,1.845733610181229,4900.561940427104,2.629064802778881,1944.5321027663858,1.5592109613816056,3534.165722649326,1.7123831032076846,52367.93234092438,1.613185563828464,409.7874257558386,0.001,1.902853506803508,1.6286217535723906,14008.734817784993,1.8732775089978038,10445.201525026792,2.628045653671138,3855.9477616647314,1.5988666970643988,8600.62669047394,1.5873162112298254,111.6440482313916,1.8408211314026501,4699.094212446858,1.9126592763362638,1062.3957769979997,1.3975014117416462,2013.3267234356185,1.5328592379680335,245.80605833595138,1.8333902796066033,775.3828678718564
2018-10-07,2.1338548561117916,1448.1325138366515,2.2276234763500438,4292.44730227762,2.63074089856818,1875.7443851830596,1.7176447865190272,2116.370468519075,1.7577905904528262,38728.41168764985,1.6861534928510762,1088.0461795464232,0.001,1.902853506803508,1.610104929530607,13844.710525267474,2.0111298604437753,6292.543586553877,2.630248652822686,3973.9873527026893,1.6681790081309402,19560.60438288717,3.6183874842064565,39.368479447903724,2.014142853058267,2871.8399821872144,1.9172836187890532,1123.917813091597,2.6298562781819754,1974.8447684783441,2.2078344630473286,187.93289260726684,2.08655779736054,536.2239156239763
2018-10-08,2.136959677030908,1222.9564979548115,1.8692867254702177,4853.657208548662,2.6317442770014123,1853.798534911235,2.472416474387499,2168.638066329673,2.0435737604082584,50445.121853358345,1.6915617836049608,409.6656582261003,0.001,1.902853506803508,1.6176254465778324,13413.970732993175,2.0274332590326107,7278.547919391879,2.6289327315533217,4068.0022129694353,1.6167254571714493,21514.37503194732,1.5337157399011243,83.3292361838904,1.9017137276961629,4926.704801988644,1.9121437022664756,1104.0877382847143,2.6296759952273865,1966.7298561353814,1.8656800775260665,143.47862016495222,2.113375020127889,684.7847138787697
2018-10-09,1.8248810833389522,1657.8978964029823,1.960830615859984,5045.191408731821,2.6283827787265146,1878.5056548105595,1.8488262698808422,3100.955284296537,1.8321416823640204,43698.499867839215,1.6952022787482655,498.7497571071094,0.001,1.902853506803508,1.6320509055026924,10734.314570416807,2.0589613421700315,10700.991226808494,2.6365716263474357,3881.1639827112895,1.5739050106030998,20908.51857935291,1.721079657954392,109.7254727129299,1.9647239417434796,4510.040514387036,1.921689196218814,1063.7948108427254,2.6217774894383385,1699.3912980529535,1.8176046265367867,320.316464569351,1.9632336758950035,697.1732332394452
